checkout_session_id,payment_method_type,_fivetran_synced
cs_live_b18LzZJihUR3sHo91ewGr7Rl9nD47gPlgb1dnYobJGl5bgiGoxetCQnPwy,card,2024-08-14 00:48:07.340000+00:00
cs_live_b18MDppwNvoxL6os6mejyVqfiU1QP42mXPuz2RutE31kCZdzdBAJXZhTog,card,2024-08-14 01:10:11.645000+00:00
cs_live_b18MU5mpLGsFIqVQUiE6fg2dvxyVvRX8XIMLMKBHpuDY2VJzUdG7TxiUVT,card,2024-08-14 00:50:50.728000+00:00
cs_live_b18MXfZ3XBeFe7aZxAIUTstzxZOHR3bOco8tp8MRNQ97vqiebuUh5UPzUC,affirm,2024-08-14 00:45:04.307000+00:00
cs_live_b18MmqT1iF3gfO1HMru0ig2vH7SLemZjJcZB9Lf7bk8geJLoDN1kLyp3G8,card,2024-08-14 00:55:44.149000+00:00
cs_live_b18Mo8DikIUCyUrotiben8clqGT0QYdMWcnFa51unUAfaZciGmnvGeTJCr,card,2024-08-14 01:12:51.454000+00:00
cs_live_b18MxZpyaOMgMIl9JEgCWrhmXxXwkLFqaHzTbwummv1xzay5oYeRGHZlqP,card,2024-08-14 00:58:27.187000+00:00
cs_live_b18NU9FsC5DhG2ip65rVp4FWDNfaeQCKUElS792ov4fLN1K3AaBtUDjGwc,card,2024-08-14 00:50:40.734000+00:00
cs_live_b18NkAu3bFluBiOkDKv5ZtYp1BvL8MtdXfxsHrVpYeuuhza0XDDLLd4FF7,card,2024-08-14 01:19:31.891000+00:00
cs_live_b18NmcxHmpAmuMPaYkGQCy6Iuo4RtPCDSwR4xfRQ5UwZ7IiDPgVBV22M4A,card,2024-08-14 00:57:39.897000+00:00
cs_live_b18NoG382T2R4izR1XgJO84dU07bdbLPPW8GSa3CHwAJa2oDgLdSNM7FSg,card,2024-08-14 01:10:25.225000+00:00
cs_live_b18OLNHgjcLvAhBfL5mcdn1zmZYbZrodGAZDc7c8m6tcOGxaWoKDp6OzOS,card,2024-08-14 01:16:14.633000+00:00
cs_live_b18OLmlrS3KKB5QshzYO3iEygHPxvRY7vKvbhD0seb2t7YAqH5jzSl64aw,card,2024-08-14 00:42:56.994000+00:00
cs_live_b18OMOuXMLvUCcVAAx17DHNXuqrI81Ptwip0PeYmCPgMMyg0peTgfVI0Hi,card,2024-08-14 01:12:51.457000+00:00
cs_live_b18OuYICfPk1waoh3kvzhWQQ72f9QAwcWkpXFaO5nKXSNQHuB6Ude3dMT0,card,2024-08-14 00:43:25.379000+00:00
cs_live_b18OxQul9mRMPTOIJfafdAp4Ae97592rVSoXU67AqJqclONkS8jiDvEcT0,card,2024-08-14 01:06:09.298000+00:00
cs_live_b18P5zBTdgE3RXe2DHoskVB6OVRYKnNev7SmTBET06pZmQV3R3fO6kpPps,card,2024-08-14 01:02:49.054000+00:00
cs_live_b18PDN88YXhmAplme2qqOxDUV1A3czYM4hXoq72R3C7GSEtMCPyL93b7Dj,card,2024-08-14 01:17:07.584000+00:00
cs_live_b18PE3sMzfTcFPc5MbM6eoHqmFyUEOWMr5ScVRcE79s8bT5tdvUxIq0i8a,card,2024-08-14 00:57:28.218000+00:00
cs_live_b18Paq5XaXzwXvebqrYUTWUTmyJSAZOoaEhePGHwHtonpQs9Sa9ikfaDSU,card,2024-08-14 01:12:28.224000+00:00
cs_live_b18PtUViTurqXOfqy2xt3OrkTKnQaA9XYEOy7xi42mt1I4wtzvAzTJKjzk,card,2024-08-14 00:58:58.136000+00:00
cs_live_b18PxCWBiwTxUBqhBKRyjpOTHKAvvgzCPj3J4zkscy1EkBvCfcPcf2Lkmk,card,2024-08-14 01:17:10.940000+00:00
cs_live_b18Pxh3ZGe2kQRO7SRo3sHYqWuYYzWbFAkjMMDq1PhNeEAeR9XNTJrBunk,card,2024-08-14 00:55:50.017000+00:00
cs_live_b18Q89m1Ti30IsCYqXmV3c1o9ThGIqKzottBt6n3AAcjAflnxiTGDW96CQ,card,2024-08-14 00:53:29.457000+00:00
cs_live_b18QNNxHpWUSyizYV5cag7rXmu6cEYoxap8W9kL4H2hCUGAlCP5NCZEGLn,card,2024-08-14 01:10:52.303000+00:00
cs_live_b18QOVsPMurd8cv8W07uy2IyUzJjNgzjYSKJs5ujv3jTXjDHrM7e6f4vh0,card,2024-08-14 00:43:44.453000+00:00
cs_live_b18QgufjlU0JeuTiJ688suii8ETwf911FyjyxT5LBvWn6LzVaFpINFbfBT,card,2024-08-14 01:19:18.784000+00:00
cs_live_b18QtDlfG5fTkQpVNFaAl1JF1UUNBgEEHMXfHh67KnMyCOweAkRsuTAbXT,card,2024-08-14 01:09:43.137000+00:00
cs_live_b18QyzR9uxSjFpEWnc0iDQAV4PRtfKvqS2shTIDZWHR8Huw6x9V71aODje,card,2024-08-14 01:02:26.110000+00:00
cs_live_b18R6kLnLuVpWvwtv5Uh4sBRH9JHibQKy2Nwy6oA3FMrH5YQKmHaVG0g30,card,2024-08-14 00:42:53.754000+00:00
cs_live_b18RVOlRJWyveFglJmckVg4AG0mSkxV47YyyzwLW8o64gtXQ3RDIsXYJTw,card,2024-08-14 01:19:02.846000+00:00
cs_live_b18ReQ7Muzl2NR4YaxswE3E6ziHI9MEVlpCRE8rCMwQFUF2XU6U3K1gx59,card,2024-08-14 00:59:44.161000+00:00
cs_live_b18RtYOiOIbZOWSrnDZtmOp6CSUh56pVTZZOEtnL7vPcktgC8FAnvzGwZz,card,2024-08-14 00:45:56.899000+00:00
cs_live_b18Ru7Rx78q8JDZIlPObEnuAG22Bbbw26PzvuW6nhDM0WU9GJdthduhcVj,card,2024-08-14 01:02:58.697000+00:00
cs_live_b18S0mPxHPmasitDkEkBMNQ5QctX7HF2hGEPwtxIoalaIszDnRk4l4MrEr,card,2024-08-14 01:12:31.572000+00:00
cs_live_b18SKhvAyIQ8eiQuwaWgqWpiJJXLbEwtpzwX0pfNqMi2SMb1WFFHuDlWx5,affirm,2024-08-14 00:51:47.057000+00:00
cs_live_b18SRNxGAYtkTYqDgdzNWbs18G8Hs9oQjdiWKdqMbRSsEa7POjUuABmYow,card,2024-08-14 01:09:36.560000+00:00
cs_live_b18SpXhCicxLLEmkMIJ3D8XcpWuM1duqA4qC4uakmXORmDNI1wNnbwJ12M,card,2024-08-14 01:04:27.477000+00:00
cs_live_b18StU7lGelWSp4cW3qwmOBvSZUXaI2R44EpkgKuNQXFowDLD197TUPHwg,card,2024-08-14 01:06:19.665000+00:00
cs_live_b18StsVdElwo0bYfjB2QJK6WOW5rxhCLOmmjzZ20yQNsbPYnwi8hWgnjbp,card,2024-08-14 00:49:54.084000+00:00
cs_live_b18T3LUI4UT56qOQl51NvKzBEi1d83UQeCd6MvyEYcpIM8SmkhQr1ExO43,card,2024-08-14 00:45:01.095000+00:00
cs_live_b18U9gNHt7eCM1o8PimYflw3CkIckJscqcUAVvrteEMUc5osjDYdneHtBa,card,2024-08-14 01:17:04.327000+00:00
cs_live_b18UKtBvZzrvO8LGBNzvOokPG9U6fFYbb8oJbxcNxaXaUeIOKnY0FDypr8,card,2024-08-14 00:58:04.908000+00:00
cs_live_b18UujMYCBoFc1jCPOlN1lnQv1n9xZq0tINC6n7EVbPsv41FxL8Bnm7lP0,card,2024-08-14 00:54:28.284000+00:00
cs_live_b18V74bJzjY9hiRViHILYljONJeIx0cKEIwPrgm6wO3ZWAItrv9qPr00XY,affirm,2024-08-14 00:45:21.302000+00:00
cs_live_b18V9CDY32zZlHm7SGH8nJCdtEyU8Exm4yBsipjoKDg1WwW40jfk1uXbfq,affirm,2024-08-14 00:53:11.443000+00:00
cs_live_b18VQnxt5fETOxSMYlscugBuZF8wLYgoZrcffEPLKyUR8LkxQ2yt7flt2I,card,2024-08-14 01:19:02.847000+00:00
cs_live_b18VU0W4mtS8r3hK2dWiq7Bne5ilyEPL2Vn9PcarlaNzXBzSu0AtI5PaDi,card,2024-08-14 01:13:11.567000+00:00
cs_live_b18VUolubvNlHUDq0oJU6YWp6222p0QsDfnekhYr6Kv8lw2EbXVtisBgAV,affirm,2024-08-14 00:41:57.001000+00:00
cs_live_b18VaExYZIN6dH9htp2ebiAofE1LSsQ4D2xwwMOvhplYNraqvrKvuiEN8h,card,2024-08-14 00:41:53.797000+00:00
cs_live_b18VfvydoYgYvqdOCuUpX0tUyeYThyqki6jo6FPI2KMowx8dT4l7bdBiEf,card,2024-08-14 01:09:36.558000+00:00
cs_live_b18VtxsLQzybxizf6bLfGN1mBKnAHfbWFXpJsNoWk6c7QKNGCNth90WyyK,card,2024-08-14 00:42:25.768000+00:00
cs_live_b18W1wWPO1a90CI6MJVB2J8DGNJEnBNqmqlNmn2b6ThbAnFjVlc5yMw6Mk,card,2024-08-14 00:50:08.755000+00:00
cs_live_b18WQpp51Dg7kEKLDhocPh6CkEKCzekVGxXDXxGXDqB3MCq2VoJm146T4H,card,2024-08-14 00:46:47.210000+00:00
cs_live_b18X6x8eOhthFTjMPeppUwuMHWYIjBji54ldMaQPNNomEGb7OQQFMlzTUD,card,2024-08-14 00:56:08.279000+00:00
cs_live_b18XZA3H367VSr8YzTHm9LWSm257tainUPD0h1eG9ajrVQPCesD32tzNz4,card,2024-08-14 00:47:47.929000+00:00
cs_live_b18XjINto5yZoELpdds4iObXpcWnRkxaTzIget6oesZVS2A2KLPXXl4aOL,card,2024-08-14 01:15:29.223000+00:00
cs_live_b18XnF23NmP6HYnOv2DBvL00TcTF7TTXh7e9aSeO9jceXoWrjwUnoTpWZv,card,2024-08-14 00:47:47.927000+00:00
cs_live_b18YJzNlOvcidw36QofLY51Bneye1kzLFPqiFMOh0WhXhgCDJANPdlUVPO,card,2024-08-14 00:45:01.096000+00:00
cs_live_b18YaAHuCCYRh9scteaU4y8YW5Z6AZRigdl4TOP6Z2jeoKT1sjpaWFa1RH,card,2024-08-14 00:57:53.333000+00:00
cs_live_b18YblI0gqP5uRX06V7ebvyyfKtJIZqR3Yvqhz09mXJkPuSxbl8KC6V0Rz,card,2024-08-14 00:51:13.873000+00:00
cs_live_b18YeT2izQI2Jxe3zp6TJ2iQOII0VCY8vyweWyMSliJxtPAX4AqwaREW8E,card,2024-08-14 01:00:52.883000+00:00
cs_live_b18Ymsp0MAu11jiGRWmf84xwFnyd8azsSWaZgkGKHjCrwL6xoDKMB63XMk,card,2024-08-14 00:42:44.159000+00:00
cs_live_b18Z0gM7Fxwd11vzQVHw52jIXTdYaOZnXz33R4gYknU5RDft7u4MWSsavK,card,2024-08-14 01:07:14.654000+00:00
cs_live_b18Z4uo1vyv3MkS9GU9L4w1vDSv8LUM3bbstzZp4Ly1mv78rDJCqzT9T0I,card,2024-08-14 01:03:30.396000+00:00
cs_live_b18ZGDUvbMvCNcLHeHibLcgJ2nYzwEuLrjhSwhgFu9E02X7s3NwbQnaW7s,card,2024-08-14 01:08:33.515000+00:00
cs_live_b18ZLvCZCSphr1ZYOv2jXzcAHSM0ShM9QsrLqUWeoiYysNSMTf1JZRrEad,card,2024-08-14 01:15:57.396000+00:00
cs_live_b18ZM7vZabYQiMAGrEH448DnT0VmcTkZ4qzHCNSUSw5tmN3Jdhb0VMVGgA,card,2024-08-14 01:10:03.881000+00:00
cs_live_b18ZisVeZ1WD2N6eS6lYfGkgi6aWVgi9gqpjHa7r7WP4VMbR46m2rKwCdY,card,2024-08-14 00:49:10.052000+00:00
cs_live_b18Zqk3CriXaLYEvDgZVThByd94wW2efH8GRybun7du9rwrJ9KcdfbYSQV,card,2024-08-14 00:47:38.778000+00:00
cs_live_b18ZxKQZWIjB2zpAg4pxXLzmll1V2ILGN0XTsgYNhCqkSXsx3eKfF021RQ,card,2024-08-14 00:51:33.915000+00:00
cs_live_b18a4LpNo4q5UCMT90xlHMS1lB4DzCuklLaneppY3X55CSTEXnXaFqFm9d,card,2024-08-14 01:02:39.836000+00:00
cs_live_b18aB1SSMVQWb5s2cuxpk6ngS8adU9CdDMxOtr7n5ELocJO5B70UJYtqe3,card,2024-08-14 00:49:06.802000+00:00
cs_live_b18aqcX83pxL30UN4BZZT2fHTu4MKVt94JUoJCLyrPhuHCgv9XYWvmS4PH,card,2024-08-14 00:49:10.079000+00:00
cs_live_b18aqvUR8fc6JuPfjd3TIHwtO9CK2mOVWC0XiePpPzLQXp4pa69aY4r9Wh,card,2024-08-14 01:01:09.792000+00:00
cs_live_b18au9azi1JUPOXYeWHql8kerAsRc2D86AbGhHfCsyckGxw9qBWetNPoGj,card,2024-08-14 01:13:22.275000+00:00
cs_live_b18bB4hGahyrSGbSnmHgttpnfmzpE5j0R9VNxzOzR9lVZKRLWHopjI6MJr,card,2024-08-14 01:10:31.826000+00:00
cs_live_b18bIRYQwPo0qDeABYJCh0eYhgGVFx3yEZ9xn7ZntcPmlrXVFRPiOSk6my,card,2024-08-14 01:10:38.251000+00:00
cs_live_b18bkRj3zH6EiRSXV6RgfFESnChqG25LA9gi05Dmeq5tRXvE4Lxrr4NXMP,card,2024-08-14 00:46:44.240000+00:00
cs_live_b18bvQTJ1RUiUHj3cqMxQze0l3gDhvedkP7PwOoZB6xh21dXGuOEoRZkEd,card,2024-08-14 00:45:27.340000+00:00
cs_live_b18c2mFnivpsg4OnttYzuNjoYc2ScezzuXp0PWfllrZMaoF3wvEUoIh1mG,card,2024-08-14 01:07:52.665000+00:00
cs_live_b18ceC03VdM6Wmd9Mi0upMsO8em99QTAHcBtlNTBShmhTxJ7Qmt6maCKdf,card,2024-08-14 00:59:47.138000+00:00
cs_live_b18cgNqsxsiL2VfSNnDuMPzdS58Y1Q4eg4CBak67f4oYhN6N1OMXX2dLvc,card,2024-08-14 00:41:09.654000+00:00
cs_live_b18crJEOUA8ANlGTyQew00mUkrWp5UaTP65Q1n6cEWkkWFDgxnWHIwrLRA,card,2024-08-14 01:07:21.683000+00:00
cs_live_b18dEvHdGkd5F1z8mqtzUOvXPm2patxLwhP87xoGEuhzKm0OCX5T4kgJgx,card,2024-08-14 01:14:26.073000+00:00
cs_live_b18dSDcBtaiZBtLRhAvVT0jSVvGJr7MMlH7QC4QSl3JoQ3NrvcSAXpqyyx,card,2024-08-14 01:03:16.023000+00:00
cs_live_b18dVRYqk8a7kXCTs5Lc8PjtzZDsiQi0AMNR6H6HeXPWo5kYQ8DuAMlc76,card,2024-08-14 00:50:30.531000+00:00
cs_live_b18dlFtVUN1e2tae84FcPi7yBAiTgVkk6SwK7vCizN8ha4YHJZAkLEg0jZ,card,2024-08-14 01:16:04.239000+00:00
cs_live_b18eXFvMv1SYPZvzsGUwZUy79TMnlJBUedWLZQFxPvqCBz3Yk0svSPcvcn,card,2024-08-14 00:46:02.903000+00:00
cs_live_b18eirzvWk13TBA1hO2dmUqlaryNJFDyLbiyxvpHln8KazKWhMNNfOCWzC,card,2024-08-14 01:08:40.408000+00:00
cs_live_b18epDfn4cQeI1Sr6P2aqgpaweGt1uk82doohQM02zXMfYTgLgLDMoGI6Q,card,2024-08-14 00:57:46.778000+00:00
cs_live_b18epRgPxByLSWb4Ai7KKd58ObGMWF5q1x7jYrvPH2XFqNHCWg7TCaSgH5,card,2024-08-14 01:10:28.560000+00:00
cs_live_b18fAJ6mxUGm7WHb4YIOiloVqI33XgLPux4cWVgrEynO1HvxSzPrTPXbMN,card,2024-08-14 01:08:37.065000+00:00
cs_live_b18fHHQFq0456XwbzTUysoYjk7qLcPZLhF2gILcJrkHjeQ3WGEczDpG4He,card,2024-08-14 00:56:23.922000+00:00
cs_live_b18fyixTIQt77XOnF7wn4p6k0fHm2ANpUAg9oKBcsP31RyZmDoHBWuif7a,card,2024-08-14 00:57:46.776000+00:00
cs_live_b18gC1Au41ZSk0adJvnccCQRxzr3DVC7aeetVe1Okqm744EuBDvnRwSeJs,card,2024-08-14 00:52:45.555000+00:00
cs_live_b18gGVXcwMZOJ1OU0WLFDPhzCCc2CENxUz48rGrkDCgFZEFeGSddnGxLjU,card,2024-08-14 00:43:13.123000+00:00
cs_live_b18hBmccZCF8kzsuutXz8OyWuiN9kw1Ufn4YFZWY4tSriNBgYvop8WpsVM,card,2024-08-14 00:56:08.278000+00:00
cs_live_b18hG46FjHrjtzGP0EcIoLMi0Rc9pZ2Cgfke5fK5PWiIyGEQAcKbL4QlEG,affirm,2024-08-14 00:43:13.123000+00:00
cs_live_b18hPl8v2NYUCm5YiyoDgRG3MHe6IHDRV1JGiMsq97TUfg7uh62cgkudVX,card,2024-08-14 01:07:49.144000+00:00
cs_live_b18hZEAijpErjKjuRL9CV3CkyAajCcjayApMnQFCdKK6calUHZ41UsfVPs,card,2024-08-14 01:02:33.118000+00:00
cs_live_b18i1OZLNA0kPxj5RFEnxZCOw7eOdyixe40L9s9UBxPirIOUiUixXw8oa6,card,2024-08-14 01:17:40.120000+00:00
cs_live_b18iE5mYxLn4LS8GaM0fJf9xriBbFnFojqNi980JctpBG7Z4bpv1WPgZKg,card,2024-08-14 01:11:09.679000+00:00
cs_live_b18iTikcdgcKuqUhxkl9LgQRRi714Ky2IP1cQNdH3lJQoS1hodx49J5rMo,card,2024-08-14 00:56:11.338000+00:00
cs_live_b18iYqx8bNobxz6YiqbmD34XGz8t3b8eGRSNvEr6L3vB5GU2lmNMFhb4yP,card,2024-08-14 00:49:03.442000+00:00
cs_live_b18ibcd76ZOLfQpi3KURv9uGVR9G45KqJ0uxL7Fi9xAjNm04B2qYaKitHj,card,2024-08-14 01:06:12.488000+00:00
cs_live_b18ict9gsPtyEtLI6Gzy41ysxYpHHPUGsaeqhPH0L5kTXH9ONJdOuFMiWb,card,2024-08-14 01:06:34.010000+00:00
cs_live_b18iszqhWKl3cMt89qxmEKnLqleRXTlAvEIEhQK19CSIH1uabrN7aj40cL,card,2024-08-14 00:50:27.474000+00:00
cs_live_b18j1xdn2eHemQmbHA9M61edf20cSDkepkFOCUgp1KgHudY5bTLP91UoFR,card,2024-08-14 00:55:06.835000+00:00
cs_live_b18j9iH1rIcETpS8x7HL4istXbbvaSZwHCtA6sLlgmIwSt7iAXioPG3aDY,card,2024-08-14 00:44:15.529000+00:00
cs_live_b18jM25nBcXTrbDTOCrgfACqWaFRb2u5q3Dntesi8KW3GX8GRdSqlF7Zx8,card,2024-08-14 00:50:30.532000+00:00
cs_live_b18jPQltTiRPVkAv1cqxYshToHd3Y7qjja5Dn33MDUj9T0j3UJHfAfNFAU,card,2024-08-14 00:49:50.607000+00:00
cs_live_b18jciVoM9it8Ak5CtVfM9jCfO1WgAGqJ2OGgmrtGVMjvPVZcRgwqVuLwL,card,2024-08-14 00:43:28.632000+00:00
cs_live_b18jrG1q2wNelmOOQgbqo3Vvg9yzbzlJpBOjvVlRfFjJgdnCMkC1wZ8M3I,affirm,2024-08-14 00:53:47.975000+00:00
cs_live_b18jxfR1MD99dgsTGi0ghGDBSlOBsh3CDvf6EoovJWhj4hIaqtwcO3AFeO,card,2024-08-14 01:03:26.871000+00:00
cs_live_b18jxlGpa0mrdWQMQmXx7JQepZFTyQbAUD8gOktD5RzsqmcsqAVnpAarHk,card,2024-08-14 01:13:51.536000+00:00
cs_live_b18k0rPRJ9B6iZjro9Il7UgoYRZjcvW0DpKQPAkpuDhnHiOXsfSH2vdJoN,card,2024-08-14 00:58:48.877000+00:00
cs_live_b18k2NpuHUb6OtHGtD8hvUujos15EWGF1P1myM4uuNQum9PaKevZYypPip,card,2024-08-14 00:49:32.004000+00:00
cs_live_b18kbjlDNjzruys5iTFkuwYz48VPtG9cP4iTnoQDihiiJCzApG5bIODvKi,card,2024-08-14 00:44:42.852000+00:00
cs_live_b18khciaxFAT9uV8iDazq0QZKDgPW10O8ApGvfj1KQK6aWOTJVeKn2pR0N,card,2024-08-14 00:46:26.997000+00:00
cs_live_b18ktcA63cSDn1i8IU2t0s0s8QJqctt3KNDFkgGioJmMlFze60WtNe73hm,card,2024-08-14 00:46:35.897000+00:00
cs_live_b18lCHdAw5yPp4bQOMvlRu4kWOLpHRFcvf72be67nLa1ijq4iFQh5YujYx,card,2024-08-14 01:11:16.659000+00:00
cs_live_b18lpq7ML72SQpq3OxhDtUNog4l0nJXOEAWOxzFSauAE21aPT0Gn7xM9YE,card,2024-08-14 01:13:36.081000+00:00
cs_live_b18m8eyB2hj4itXA58t5pu3FBi6MIj8uzoyMdIKLs54IVlsqN7NqoBb6Ym,card,2024-08-14 01:05:55.657000+00:00
cs_live_b18mNSBAMpzSfAEayAPy62qc7DDG4tWjgjtVYnIguPbIxOzn9XCHQx7hiZ,card,2024-08-14 01:03:54.600000+00:00
cs_live_b18mRQuBi0Q48PLOOGQRtWXXCozQwYS761ApmO5yz5Az3z61e2hR5fGWpF,card,2024-08-14 00:41:56.995000+00:00
cs_live_b18mSE5cCavenq4cWuXvrqdKCWWU35vfTmYikychZZVl8YC7yyJmPn52j2,card,2024-08-14 00:52:26.647000+00:00
cs_live_b18n7O4QGKoxxUlSkiFMvSV7eHTQNm8BKXIsXyss4hKQGKR1wrOE3ERIjP,card,2024-08-14 01:05:20.631000+00:00
cs_live_b18nXrdAoiu499La8RXzWgAPCmU64FRBMS4igiVCDsd645KfEbPDgKBfUn,card,2024-08-14 00:56:35.167000+00:00
cs_live_b18naD7bpvcptln8NmvTUjoFHkwxOj6DUxMF7BwOqMZ5nq0E3o561Nba5y,card,2024-08-14 00:41:38.413000+00:00
cs_live_b18nesHsmfljwJiV3vCYBBiv3a0cDrv9tHK6nx8ODebRVOYbArNHjgh9jx,card,2024-08-14 01:00:14.851000+00:00
cs_live_b18nqRntiorFEEPoVKhIFRHw2UbCgoCzREXV8J4H6W7q5IeMN15wVI20hL,card,2024-08-14 00:49:38.179000+00:00
cs_live_b18nwrmO88DXYVNxPMV8Pd7nH1XG5f5wLjvhE9gEVSyT5uJ1wg2pQXkMlj,card,2024-08-14 00:49:57.283000+00:00
cs_live_b18oTuwVT66bvfb0L4CgSvCm2HjeGusYTC82y0ull9lJesD2cNKU5wyJbT,card,2024-08-14 00:49:16.367000+00:00
cs_live_b18oWlNaC09fPmHQXC6NHf9UjGEhFeKGq10mmFuCq4YiGRvj4yv8xRxlKg,card,2024-08-14 00:59:01.051000+00:00
cs_live_b18oj7lbXTWFLZak8F8eT0VaTgiDr8UH9mxOqAsq84jRJVt2C9WwLqBIzO,card,2024-08-14 00:43:16.287000+00:00
cs_live_b18ozwVWXceV7d5GkczzFrXPhFisXyueIIxZqM3HiOgtliMrZ54pGfl5o6,card,2024-08-14 01:06:02.622000+00:00
cs_live_b18pKpJxYdCgH1NLcluDFXTLNExnY6hO0MsgdZkdT6UrnWLVv2aWjqrtib,card,2024-08-14 01:13:47.329000+00:00
cs_live_b18pNCSeA8zxDaxncbEaLJxD8fv4u7wF22EfREVsVjKvRb22c0s8ohiHUL,card,2024-08-14 00:52:26.643000+00:00
cs_live_b18ptGxa9VBVvOEFDah7es7IRjvxyTPVNCtmVXcuq81W1d2ojPDqjnXrRu,card,2024-08-14 01:19:22.129000+00:00
cs_live_b18pwjkal352a6PdgxTKjwgy2JVyepmJbE6h5apZPdLelvgecjRsL7MYua,card,2024-08-14 01:16:11.087000+00:00
cs_live_b18pxaHTJAQNRDUTrG9jFOJbdVnUU48iCZePkcant0GzdlcdgabZMUsrXI,affirm,2024-08-14 00:56:29.171000+00:00
cs_live_b18pzZP4nsI090CTfcgcejFZpXl0xWGBJ6skANFbJbzr6zDFoyxa2dZ3S9,card,2024-08-14 01:16:42.111000+00:00
cs_live_b18qDHrLnCOgxyg331MWTkEwggVKKtZ3Y7NJKRgYUtEAygYXuP1rFyFhKz,card,2024-08-14 00:50:37.251000+00:00
cs_live_b18qNUKFZ5klUPJaRSSnvqOS1dBW3bfxB11omm7N3KBO35dDodWtH4KHDT,card,2024-08-14 01:02:42.546000+00:00
cs_live_b18qTcLEsiM7z2UpeCYcy89diyJpUytSQRizleRqNWBMv0Ps6wGW7A4Esn,card,2024-08-14 01:15:22.495000+00:00
cs_live_b18qgJNCxK9ltAbGqeRYZ883qocVs7MBFMGvpv5EQTF6oX7mIxyZalxAFK,card,2024-08-14 01:07:04.511000+00:00
cs_live_b18rMUntcfdbBIp4reNH3EemMIWQRFtVZC4M3YG8TIzNUFfXUecfsnE0Pf,card,2024-08-14 00:54:28.285000+00:00
cs_live_b18sN8JgPsVCFf24mqpBzRyVk8lbn0AVftigD5hVXQEM4JL5CFCDFagGlY,card,2024-08-14 01:04:21.389000+00:00
cs_live_b18sPBxp2a73NAkpAHiiC9WaH7KZRIZp2ynwt9yBfMdXhvi6GeTkRUbihp,card,2024-08-14 00:54:10.217000+00:00
cs_live_b18sgXTgo6ReiUkDCJZAqoBTudfBcpe5ZCDU8Ilf2z6j6iXOXclgKq42Ou,card,2024-08-14 00:42:00.033000+00:00
cs_live_b18soPpVMpRCDiaBSnSLaveoQgCbFcyMVc2bOVatjcQAgwj3BP3qESYqAd,card,2024-08-14 01:04:14.983000+00:00
cs_live_b18tCyZ3DVZXqgphGy70Tj9CFaRlaHN8AraH15LkTmQTEVYFbPRmr0shN8,card,2024-08-14 01:11:23.582000+00:00
cs_live_b18tHhaPezQghvX498nhzalXO6493vcmcwfqQ4YC87Qu25CcDCiEYtFRzK,card,2024-08-14 01:12:48.028000+00:00
cs_live_b18tZ0qjnO8JZMbWbeQDX6JgpNDVNG4pvzXeh96Yr8R6mXj8oeQUbKTP2d,card,2024-08-14 01:03:57.987000+00:00
cs_live_b18thxFBWH57BIlYZhjrjKOPbxqxgjlO6khVA4gg6EFYLGrt3cZe5hA6NC,card,2024-08-14 01:00:09.507000+00:00
cs_live_b18u9mRJoqQH886jbIi5cbJB9sCAH6y3TvB4nFcXISPuvF6nNunQPIcNbP,card,2024-08-14 01:19:22.128000+00:00
cs_live_b18uR76s6K4N05BBSng5sSakCYaSpQNACFLdGgyNqFQFnvDHD48qg2lqzr,card,2024-08-14 01:02:51.694000+00:00
cs_live_b18uvzcFQxFFOpJN3KxB3TyQcjOdYksWnSBnj35o99msxfH3pdmrOExOAE,card,2024-08-14 00:51:13.875000+00:00
cs_live_b18v1vK9Tm7EX7dHcz4gnwJHKbpqOGEyDlPuDysCXld931f3pFwByx0ZwI,card,2024-08-14 01:00:12.351000+00:00
cs_live_b18v5O8eMJcb7RQZRb0H7BgWhc8TuwzCzf7svzPfYIhbdyMXc8gzbn75mr,affirm,2024-08-14 00:45:47.399000+00:00
cs_live_b18v5fGEYD6v4ZI5fS0sqioHaV7wSMxOQyN0dCdopOGwtaYExN2LBHYUiV,card,2024-08-14 01:10:31.822000+00:00
cs_live_b18vKnjP8rFSsMMg26iUB0xJhtcvrQZmaCfuzgDV1oXXhNlfjnVnUSiVdY,card,2024-08-14 00:43:16.291000+00:00
cs_live_b18vWCjDoks7j2x8lxAf0MwXowkTN9QTvfuhzBJdA3Lj14wEUsvMuqhJv2,card,2024-08-14 00:42:32.099000+00:00
cs_live_b18vaCN8h5QfJh8T4QPJ1JVfe3SeVKyFKMlrDvIasoqJ1akmRchkLT8hMy,card,2024-08-14 00:45:24.242000+00:00
cs_live_b18vdYp5VVzOG96gH16flnOrD6msvmmgQioKfvg0X4ym5cTuJb7FLcAngg,card,2024-08-14 01:14:03.555000+00:00
cs_live_b18vrQ1885ccKiLfr7etGg48J117pRKP511tiZAwkjmfoKzBv2aedVbEaq,card,2024-08-14 01:11:20.145000+00:00
cs_live_b18w8NAUC2Pf9T0qSV7CrTRBWPo3ipHjItx12vq0rK3dDiNwroqr2rdIEH,card,2024-08-14 00:52:03.118000+00:00
cs_live_b18wZY4SQWd3JdddeLM7Kbm8n4I1zXeL4n25MykdjzBol7qe4dt69c2ryC,card,2024-08-14 01:12:21.563000+00:00
cs_live_b18wpmhjNk1AlvtO5IrfpYEBSDulTdR9Hw5X4GvadVDyGxG7LkUwVDuAtb,card,2024-08-14 00:44:09.184000+00:00
