id,active,created,description,display_name,inclusive,jurisdiction,livemode,metadata,percentage,_fivetran_synced
txr_1N5rI5FCPJnn9IgIv2OQofD9,False,2023-05-09 14:13:21+00:00,,Sales Tax,False,Florida,True,{},7.5,2025-08-13 00:34:08.071000+00:00
txr_1N5skfFCPJnn9IgIabyGuvt5,False,2023-05-09 15:46:57+00:00,,Sales Tax,False,California,True,{},8.75,2025-08-13 00:34:19.112000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,False,2023-05-09 14:45:46+00:00,,Sales Tax,False,Utah,True,{},7.25,2025-08-13 00:34:14.914000+00:00
txr_1N5oOqFCPJnn9IgIxGnfAIbU,False,2023-05-09 11:08:08+00:00,,Sales Tax,False,Florida,True,{},7.0,2025-08-13 00:34:15.816000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,False,2023-05-09 13:05:16+00:00,,Sales Tax,False,Texas,True,{},8.25,2025-08-13 00:34:19.626000+00:00
txr_1N5xKlFCPJnn9IgIngbkwm4g,False,2023-05-09 20:40:31+00:00,,Sales Tax,False,Georgia,True,{},6.0,2025-08-13 00:34:17.557000+00:00
txr_1N5pulFCPJnn9IgIFSKipeJA,False,2023-05-09 12:45:11+00:00,,Sales Tax,False,Virginia,True,{},5.3,2025-08-13 00:34:08.069000+00:00
txr_1N5wVtFCPJnn9IgIYLCpOkJf,False,2023-05-09 19:47:57+00:00,,Sales Tax,False,California,True,{},7.25,2025-08-13 00:34:08.419000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,False,2023-05-09 11:43:47+00:00,,,False,Oregon,True,{},0.0,2025-08-13 00:34:17.789000+00:00
txr_1NDZ5MFCPJnn9IgIkN18KBMW,False,2023-05-30 20:24:04+00:00,,Sales Tax,False,Missouri,True,{},7.225,2025-08-13 00:31:42.286000+00:00
txr_1Rv81GFCPJnn9IgIwupwsF7p,False,2025-08-12 02:32:58+00:00,,Sales Tax,False,Kansas,True,{},8.85,2025-08-13 00:34:01.489000+00:00
txr_1RvINiFCPJnn9IgIlingKCu0,False,2025-08-12 13:36:50+00:00,,Sales Tax,True,Missouri,True,{},5.35,2025-08-13 00:34:05.340000+00:00
