tax_rate_id,checkout_session_id,amount,_fivetran_synced
txr_1Nm0c7FCPJnn9IgIYH3DWunW,cs_live_b1eu2J7FQFy5ETvB5ByY3R84e77gPU6Ow1SZXgA529mLuH1v3uvhn3giU8,865,2024-08-14 00:44:54.948000+00:00
txr_1Jr3XRFCPJnn9IgIUFKkmPPB,cs_live_b1OqO02wVEvPUr8DNwWyKK80xWe7oXEXZN8tvWThdeCN62KJEyaMdSz2Cy,2860,2024-08-14 01:11:09.683000+00:00
txr_1JPN31FCPJnn9IgIyGHhqDAB,cs_live_b1pUo0SwruZZvKT7A3CpjWTqAkOKAKycMJocvPy3Nr9wzLaVP1O5sK5Zij,1813,2024-08-14 01:14:07.559000+00:00
txr_1JruY0FCPJnn9IgIbXYwXDXY,cs_live_b15NnHb7fxYm2bqoONSPlwAa9ksiqO71uIQ3BzFjfKtLlr9kXIhTMgZVpS,1392,2024-08-14 01:17:10.945000+00:00
txr_1KDAxMFCPJnn9IgIZNjX9UF3,cs_live_b1bACbjts68jKAlqchR4ZxgJwlJz4vP4bE9QNs2SRpfwB2KI0biGNVQAuy,3051,2024-08-14 01:10:41.869000+00:00
txr_1JPNakFCPJnn9IgInyZuhblX,cs_live_b1unuGMiNgtMWlFZdXnMSRHi4l7YWVNMQl6O6tI46tC93ptY2t2KFwBzcn,2843,2024-08-14 01:09:36.559000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1ii9TID4cGX20RzWtiAJtuBzsZX5LpwkEy3MHMLKWR5EuNe8xaNQLHgQn,3151,2024-08-14 01:13:36.082000+00:00
txr_1JPNcgFCPJnn9IgIUb9emODs,cs_live_b1EForIN2siw1MeBrW1StTl7Bc3GH3j7za8JQJDPP9O2fpGjtKhBDD6G5q,1190,2024-08-14 01:17:37.325000+00:00
txr_1JPO5qFCPJnn9IgIFBArXaKI,cs_live_b1zft432IbmDyBGNRzuRwfSPkiL15ta4kj3ZkwKNlv3RQRkC64ZACqAHho,3009,2024-08-14 01:04:27.480000+00:00
txr_1JUwnQFCPJnn9IgIcN3pD3kN,cs_live_a1EHhHnIbe4D75MhqWRKISra1MDRnMKadzYiR19vkTXI29yCACPPdhjhYZ,3137,2024-08-14 01:00:52.884000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,cs_live_b14KfqOZ4kv3kyqhWmLBC0l9AHMXC5aD7LMIj8KitY0eOgYKljLE4agKow,0,2024-08-14 00:53:17.780000+00:00
txr_1N5uHDFCPJnn9IgI9yYdW519,cs_live_b13v8KXoq5YRcVv9oFEED6K4EMckveGYKjO9fM6WOH4272hRnWbL5EZJva,693,2024-08-14 00:43:09.842000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b1AO30NbycMjn1PxKyCmhTyYZMchorNvOVIRXOlvPu2Kj9BViOysHhyM0k,1314,2024-08-14 01:03:37.215000+00:00
txr_1N6lC2FCPJnn9IgI1E90OUMN,cs_live_b1L38eL0heP69lm4l8VyUZVCvhoak0xQugbufBKlUa4EWKzNQLNLt3mA1o,3565,2024-08-14 00:51:56.326000+00:00
txr_1JPNLeFCPJnn9IgIEiXA3AiH,cs_live_b1W3Czdg1Bv1fRQ4KDy7I4DG9ARyLC5srOF4c94DE8VyNaZtijH1auXsqA,1800,2024-08-14 01:10:45.519000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_a1JCVj2seoezvbVBDKLT0HOIWQeCWpoVNhzFu5blrNat9hRNSmnnN2DhbA,3539,2024-08-14 01:00:39.231000+00:00
txr_1JTGqJFCPJnn9IgINhPeEFvc,cs_live_b1DIpY5n2lbNgQasdUgJlshBbmSpsgEFj1b6fVJ5kJt62gQFqf13SFcK0l,2640,2024-08-14 01:04:14.981000+00:00
txr_1JPNZDFCPJnn9IgIvpF0f16V,cs_live_b1ND0Tr1XkHnpztILzrLNVRJXU7w5otpTkF5SV435oc6x5Jz6mOr8f4AHu,1080,2024-08-14 01:12:21.567000+00:00
txr_1N5qlVFCPJnn9IgI8TkWvOcb,cs_live_b1UZxaPA9aAFZ4Fp597FFGuZDhajI9NbFsasmnDrVePuH6lQXjwozsA501,1320,2024-08-14 00:52:36.207000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1q86vfFj5owkqo6iRRuAbaVyhGUbrOBBOcuV1rUFxGxfSUgqHegqtNxo3,1683,2024-08-14 01:01:22.438000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,cs_live_b1SDeQ4ZPsvYlLjD2gLJhn4E9lsGLsx1mMEa09YR6FuyPnfg6KmlrS5EMW,0,2024-08-14 00:45:50.535000+00:00
txr_1N5xzTFCPJnn9IgIDGVUTh4M,cs_live_b1bZibbNs1N0LQh3sYIwsVBWTDQj40PdANY4TCMHiTMiGCA1owSShk9hQZ,847,2024-08-14 00:45:47.400000+00:00
txr_1N5xLfFCPJnn9IgINNnYPeeL,cs_live_b1wlwJJk2MCStE7h8cbTZXPcNvB3XoVx9p2Wj6Odtuu0QO0NnnVyJIA2de,0,2024-08-14 00:41:12.862000+00:00
txr_1JPNdqFCPJnn9IgIzjdnJzsL,cs_live_b1atsLLNgx6gbzuELMaZeTlBoirkl6V9FJhOqA0NebJRjkaSRligZ2NVho,966,2024-08-14 01:13:15.072000+00:00
txr_1Of1nbFCPJnn9IgIAafpBy1L,cs_live_b1WglvOHLtJ1ryYJUvt0I3Z1LeeXZiLZDt4hHF8poH8xYoi5n3XDab99Oo,0,2024-08-14 00:41:22.927000+00:00
txr_1N7LDyFCPJnn9IgIBgS2MnPo,cs_live_b1t3V5sM6tFw3XCVPiuAA3SMorJUg2j9FEJz7HlxMQJ5oDUqntybP3oG7t,2107,2024-08-14 00:49:50.603000+00:00
txr_1N6DmiFCPJnn9IgIUs8j8yJq,cs_live_b1VfrTA277ByKc0xlSPVcc6f9LOKeBSX1xSJFO9vhNy6noejVN4QcG1nwO,808,2024-08-14 00:49:44.518000+00:00
txr_1JPOArFCPJnn9IgIrGGqkYcJ,cs_live_b1hNSI6lsmweWZFeuXjZLNcGtCQqmWdmLr3hcaHcobtFcZVFISWA8MC6vQ,1208,2024-08-14 01:00:09.507000+00:00
txr_1N5zTMFCPJnn9IgISQBkMugR,cs_live_b15hK74ENtbm8r5VzNGCFN297wATvc73641Ar4CyE7P9rLjdflEhXbWyWD,3054,2024-08-14 00:49:16.368000+00:00
txr_1NMxi8FCPJnn9IgIaIALG0JU,cs_live_b1uMICeY3YhE9TgE1dSUpej0BCyfUvOYpEfcz76Lau5guVlx23tGDyHWKk,4644,2024-08-14 00:55:04.275000+00:00
txr_1JPOJXFCPJnn9IgIwdR49WM7,cs_live_b1I9OGLuQjjmITFJEXz137NIupFUnGYxTVQ1HghOkIJ1YGWV31Z63R4thQ,1211,2024-08-14 01:15:43.395000+00:00
txr_1JPNcOFCPJnn9IgIBjqMDr2v,cs_live_b1No23vQgC3Xc2w5yS4eMtE1Kzx8YC9gTn7xehAdbzPnUPMLUS2Aazn26E,1974,2024-08-14 01:11:20.142000+00:00
txr_1JPNmyFCPJnn9IgIKLrwacQU,cs_live_b1QBEp29uQjk1hj22lLohcutxJPRk6OvO2ZQnMFQWNkIwdmKXYJ5EgJ1gT,2685,2024-08-14 01:02:33.117000+00:00
txr_1N6lFwFCPJnn9IgIBo2zPjPr,cs_live_b17OE6EaFvvy1ZJx1XThBSNQkU7nF8h0JccO2UmNDEyy0nMumIUDyPoBX7,0,2024-08-14 00:46:41.904000+00:00
txr_1JPOQKFCPJnn9IgIRJLYYKOo,cs_live_b1U68bO20tzIKu5CI0QTwjiGvBa7DGe9IOwvP1I3l9SKIBDwGuZX0hR9Ra,1350,2024-08-14 01:18:32.968000+00:00
txr_1JPNeAFCPJnn9IgIJQaPfxVy,cs_live_b1wcLhmb4r7GSIA5MQ1eoT9GMGwIGRGrcB4q3A64r75JETS1kfWeDNbxYn,1750,2024-08-14 01:02:33.115000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_a1Su5DV26g7hlucFfwDhzWYMXyIOCqDh5563jo5tq6FGFrtvlcr0p7k3oN,3539,2024-08-14 00:48:57.084000+00:00
txr_1JPNisFCPJnn9IgIPzwiPGCA,cs_live_b1Odo7mTXhqF6cflqGm69CLKoIAxpTf8To8rphWdIuBSz2EHz2CJhPkOFo,2450,2024-08-14 01:03:33.884000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,cs_live_a1ZyTXqQtWZyLg6gG2ZqglCRWgatcHsJc3Sa94IOqYLjJIqfL5o0lVwAuz,0,2024-08-14 00:49:06.803000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1hy2ThkvrZH4iaVObvxWrdhHjIfeFkmhKvP7jm3ZT3ESSCmnCVbtcwLCs,5189,2024-08-14 00:49:25.782000+00:00
txr_1JPOHBFCPJnn9IgIHLIBk5eI,cs_live_b1778iyBuyhi1JmwICe04RmbEznQwXLYhVkuOKLcbFKlGoliVfDSbrrDWB,2704,2024-08-14 01:02:33.119000+00:00
txr_1N6DmiFCPJnn9IgIUs8j8yJq,cs_live_b1y5qPQAKz7RGsIClmSDUtDlSG7wsy3fsWvpv7xIO8s5oaTYdFL7Q8tsCF,4680,2024-08-14 00:46:17.995000+00:00
txr_1N6Mz1FCPJnn9IgIH3lqvwQb,cs_live_b1QNx9QFRXRnpEiGPLvOwBTTxjyewUMFwVL3niyy2Z70m1jDUcEQUzlVLC,2378,2024-08-14 00:50:30.529000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1lK1UOHQop7vfp0AdI7733I1XHkpJVvZOVzI6frmG7dQ7iLRpwYxp9kHB,2904,2024-08-14 01:15:32.736000+00:00
txr_1N5wA6FCPJnn9IgIxqxgInji,cs_live_a1hd3yOVFJ5UeesLHekC5jyLFH5F89RcZ4beBnkLFW8otnRkLcV3aSohQd,5439,2024-08-14 00:55:19.057000+00:00
txr_1JTC1rFCPJnn9IgIwOAN5vOm,cs_live_b1HQTjfC51yKVaiRMwpUcckdKf3PuC1lpUy94aUktc9aEuGZZAa9z1kYlp,3136,2024-08-14 01:09:53.514000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1LrUVa9P8pN3omr5hN6JyYLxh7HrOGjKPMaIaFp1tmQeu4MYgJKpmYPUW,2130,2024-08-14 01:04:04.328000+00:00
txr_1N6EbuFCPJnn9IgI9l5EAGzd,cs_live_b1HmdQgSTikDiWsxSbOy5xc5eIf9cDs9QuZldsrEnwIMHDKt9PrbSbveId,0,2024-08-14 00:46:30.099000+00:00
txr_1N611PFCPJnn9IgIjuyuCJfU,cs_live_b1m7UKSDegG5PR7KEKfJHzcBC2CloANBzHlOGlAQKPYWLDp2kkNhMpXHUi,6642,2024-08-14 00:51:13.874000+00:00
txr_1JPNdqFCPJnn9IgIzjdnJzsL,cs_live_b1phG47axl6mBbcJTRwVx8rBIGqgUpklTKfjNl0ikO3Lo4tN3KsOxLJEDn,1500,2024-08-14 01:15:32.736000+00:00
txr_1JPNjuFCPJnn9IgI3aQIShvy,cs_live_b1MzPcIXyecO5mcMW63ItkgeMpEI0gf6tvcaLgtRZmUUPDceWhZePt4zBW,2221,2024-08-14 01:16:04.262000+00:00
txr_1JPNYRFCPJnn9IgI47BOJSQU,cs_live_b1BGFWlCrA83pKu1dd1U0n95BOnmnXvWkUEtWyznsXdw5SmdIHuwVHCnGR,1388,2024-08-14 00:57:34.390000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1PktqKpjkyTzTznyXJ0xA0zgWZpuIFaEbm4vKw7YVPwMe9owtX1jQvCZf,99,2024-08-14 00:41:09.659000+00:00
txr_1NAlcyFCPJnn9IgI397Dw8Ox,cs_live_b1d8w38Rl1LrLd5AcXJ12w8d8l2rlfxqtfkO6KieaaD2pakQspDdjmgwpo,2495,2024-08-14 00:47:05.331000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b11cCHwYJhVH8bmbHJN9X8GNMZOWOeh1fS7a6exTeuMslnJxB86jQoCBNS,2052,2024-08-14 01:14:15.043000+00:00
txr_1N5t4MFCPJnn9IgIY3oicm8k,cs_live_b13FiSkjYd7wEbhIzAWwviBIR1Z2QUrhecFBzzk1Rp17tUP5hE4iWXN8lN,1194,2024-08-14 00:53:32.728000+00:00
txr_1N5uHDFCPJnn9IgI9yYdW519,cs_live_b1NT5COO6VgsPE1SaJxpy4Y6WJhSftx6aJ3Di3LMmEcQIoBFGXVSVhQPYt,3843,2024-08-14 00:52:06.511000+00:00
txr_1N5wPOFCPJnn9IgIE7J4dBz1,cs_live_a15tQdHYwEUBSwdmHdluaNpkSkTGXaWV6kCsgmErpH00VX8W2N11ve871j,2085,2024-08-14 00:42:19.439000+00:00
txr_1JPM94FCPJnn9IgIzBQy54O5,cs_live_b1kkiiX6yg7ZQPKrTFHD4slLtYNf2PvGBFRy1SuyZ9RTVFzsRfgEgCsMId,2709,2024-08-14 01:18:49.357000+00:00
txr_1JIuYCFCPJnn9IgIOzKjQlB9,cs_live_b1nIZRzvXlBTEfzFmmjSI7hOfJlxlyL0Sqa3dERiVLSabW7CWf0KOwiCoz,1540,2024-08-14 01:03:02.053000+00:00
txr_1N5qW7FCPJnn9IgIwo8j6hax,cs_live_b1UO9RIw4ob8lfhR0aCv69LLPN9zIq2fzdNVrIZ34O2N6bsneHxs0ODyMt,2628,2024-08-14 00:53:38.750000+00:00
txr_1N5qZhFCPJnn9IgIn7aFFdKR,cs_live_b1IDcf3gzg7G4VuHpHH0I7qr5a3vKuq6ejckimnThcYeQYIBLPqt0D86f4,0,2024-08-14 00:51:24.151000+00:00
txr_1JPNjuFCPJnn9IgI3aQIShvy,cs_live_b1SNVYfDonf2ORtIN4fi64S0irKlAgBfgFfvjIzJbBcBX0eIUOQUARZf3j,2626,2024-08-14 01:03:57.983000+00:00
txr_1JPNa2FCPJnn9IgIWz10QL3F,cs_live_b1aontsqJsdhTUC2m8q3SvZuExmWZqLT5C0y2DL2hU9t8VkejpqMUYnpxV,2306,2024-08-14 01:12:25.031000+00:00
txr_1JPNvBFCPJnn9IgIunLd9ZFz,cs_live_b1zohXnLa5zijHhyz5Iwpzw0iXvHrjI5D5V02VQnGo236CSIvL6112pDea,1020,2024-08-14 01:16:52.074000+00:00
txr_1N5uDKFCPJnn9IgIeJU9fqNG,cs_live_b1JQ07j8B4948ScTsfI0ssRBveHpiAzspy94VlJCvcaZ66q3W3s0OIxeet,756,2024-08-14 00:47:26.241000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1b4bvHPOXMszSZfU9hc0go1CJ7U0aDOIBEQaoH9l78Mr2I75Ci3bx4T2z,0,2024-08-14 00:47:11.172000+00:00
txr_1JUwnUFCPJnn9IgISBit7NNe,cs_live_a1A1VTbpgyX1UIBvS7nOJ7uX8vQFwaOiFd6Cy3hTMn5n9Icbr1v5Wa7toe,2646,2024-08-14 00:56:35.169000+00:00
txr_1JPLunFCPJnn9IgIb2GZfbDL,cs_live_b1XA19fFj8X2tHGgABp71N50lidFmnnoxG7QfvwEQgqwIqZkbLLEmzury3,133,2024-08-14 01:14:15.042000+00:00
txr_1JPNfEFCPJnn9IgIf0ML52Qa,cs_live_b18M4uezufHJBrhjSlUnVm4JnRH4aDpV5uOYBpPom90JbZ0hSxYZA8gqup,1468,2024-08-14 01:11:16.660000+00:00
txr_1JUwneFCPJnn9IgIYvdNG1l1,cs_live_b1vVuATyZNBniNy5NlLk1vqNwiwWW0pO1jRZvM1s70XXJINDj5O0Ey35YD,1235,2024-08-14 01:16:38.571000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1EikMQLEdv0yxGfyX62lhGJSiHoBXFISt8qK00VWEQZSLA9qc2tXkZZxX,0,2024-08-14 00:51:20.886000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b14h0R69LG3WQyoUEl3jQOEErQZsFNfo7OSX2sDeZNuVtSsAnQpYO7LbvC,1494,2024-08-14 01:13:11.566000+00:00
txr_1NzUhfFCPJnn9IgIB3O0GzHy,cs_live_b1tw47KWqGWvqpJYNGItZ9KpZC2T9cfK8bzdOprULc0vbUz10JTxcztSoU,0,2024-08-14 00:48:47.341000+00:00
txr_1JPOTTFCPJnn9IgIiK48IPf8,cs_live_b1zAZDIBXCXuaU3A9ZXVRLnf9prwRmCcYOzl4r9dv01Ja2P5euqHCl0tsT,3258,2024-08-14 01:11:13.163000+00:00
txr_1N6GSzFCPJnn9IgIRMFhTHAg,cs_live_b13mG48N4YyuAAEZh4ovGOlSkxdxcj0nbdD1Y6Z9ZICK9u9cINq4I6Hl6H,0,2024-08-14 00:45:44.412000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1JUjJFNgC1QNe9zIFqJImVbJV8vElNaqTjMXjsumTIvFXuGwPgx9GYgIS,2920,2024-08-14 00:59:35.688000+00:00
txr_1JPNYRFCPJnn9IgI47BOJSQU,cs_live_b1rgruRCjO9uy4bJffSaUOOyolGWqsTRg4xb6VXJCrK5Y7J2OA4fnXOBBH,2608,2024-08-14 00:58:58.138000+00:00
txr_1JPNX8FCPJnn9IgI5Jgkb1Q4,cs_live_a1LFtoLHhbOBT6JEUKN0vVjzFkMqyPjzzlLaVkJPmu3IkIr6mOUBAl7bPH,4232,2024-08-14 01:00:12.347000+00:00
txr_1N5r6PFCPJnn9IgIhrkTwPFb,cs_live_b16DHdscjFB2pRFF8Y4gV0UNLouzHLo3CnZTubA9eLdLVlG8UyAqsQ6YqF,3038,2024-08-14 00:47:45.480000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,cs_live_b1jIc2th1rKwVQjNGCvtUHCDGq5OOm5X5kqiVmruS27PRXS4Vz5pxLh9n9,0,2024-08-14 00:47:23.111000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,cs_live_b18iTikcdgcKuqUhxkl9LgQRRi714Ky2IP1cQNdH3lJQoS1hodx49J5rMo,0,2024-08-14 00:56:11.338000+00:00
txr_1N6CpoFCPJnn9IgIFjsJwPuS,cs_live_b1nZRxVNRfSgiJATDCSbYKptICxydBRnHrlHt8BNrlyWtbBBPD1LFvoFr5,3843,2024-08-14 00:53:38.751000+00:00
txr_1N5w7bFCPJnn9IgIft3Ci4BQ,cs_live_b1QXNYPyO6r3w5QisxdbcC2GqC8lco8exHcbUHnQJo30KBV6pTN4U781PY,2369,2024-08-14 00:43:19.286000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1p4jsAb6G0goJODv49oB3sdWhZk9qENZmNlXNMW2lN2zB3OGHAAaYJoLC,934,2024-08-14 01:16:07.819000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b19nk1SyTsARjEkQvbTt4zRhKtGqI6I27aoyaA69otkQMhMz4vS1I7VSBL,1523,2024-08-14 01:07:45.475000+00:00
txr_1N6lC2FCPJnn9IgI1E90OUMN,cs_live_b1FbYr4iV4EYqIxjRe75mcpUFKO66eZuJDerzRGkMbV5hWKs8rWPkbhk2Y,5254,2024-08-14 00:53:08.327000+00:00
txr_1JlgF0FCPJnn9IgIpznj8dgV,cs_live_b1VdGNlmCSgGNHuURyIgfV0btUWTloViWbVIGbpAYxR15jWeqNDh8tEd8m,1774,2024-08-14 01:17:59.795000+00:00
txr_1N5zTMFCPJnn9IgISQBkMugR,cs_live_b1dps5kLtfh5HbyErFm2Q4PUdjWiuUlJ2knhpodvxuFltSuHrqi8gOU0rK,1980,2024-08-14 00:49:35.050000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1xafR9QvTn9P2DUJArlTkEdZLNJlaJAfmSPL6BDybDAXNMKhhefxJXlQ2,8019,2024-08-14 01:09:08.337000+00:00
txr_1JPNeAFCPJnn9IgIJQaPfxVy,cs_live_b1f1Q371u7Qlfxn8txOCAc4f1ZoqmLZ0qiHkXGH4dQwtYdHhwaOWGj1Qit,2303,2024-08-14 00:56:52.134000+00:00
txr_1JPNWZFCPJnn9IgIq6iaJhAi,cs_live_b1RDjDumnVPT8OMOL2sHmW5y1jKXBYo60tv5qWJRUoqzGIiRIbxO14MLYt,946,2024-08-14 01:16:14.633000+00:00
txr_1JIuYCFCPJnn9IgIOzKjQlB9,cs_live_b1qYSbvXTI2BnF8f5mfVrpHANfGB6GS1YHvHx99Y9PpVaOgaWKncdSr3YR,1603,2024-08-14 01:04:48.128000+00:00
txr_1JPNdqFCPJnn9IgIzjdnJzsL,cs_live_b1PrGLmxYPy8xWIcavIjzO0axTrxkD5GlaWq87pLv5Y7USJtHTs6x1m38B,1182,2024-08-14 00:59:20.160000+00:00
txr_1JPNctFCPJnn9IgIQuTl9E73,cs_live_b1vXfh2zBA5IHMQg6jfkf8Hgl0t1RmaSs336qIuHuEwcgIcTmVLTu4IrSm,2322,2024-08-14 01:02:36.490000+00:00
txr_1JPO5qFCPJnn9IgIFBArXaKI,cs_live_b1MrmiuDAlOIOmQs8opKcqhfKU6kry0NWPdJvbRSZoTbbUIMzBZctOBYVY,3275,2024-08-14 00:57:00.994000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1QnPb5dB77x8hupprstnv4rgJT2IZsgYdsPMlFz5223IDdn5jrygnYYL3,2836,2024-08-14 01:14:11.251000+00:00
txr_1JPNdqFCPJnn9IgIzjdnJzsL,cs_live_b1ucbp3YFyxRTrvSMh7wbLvstzyMJDeROiFVgUe7grElYyecRB96bVlrPR,2076,2024-08-14 01:14:29.761000+00:00
txr_1N8YUuFCPJnn9IgIyJGiDYpJ,cs_live_b107n8AcmTf57dGRpyoIqkKAGiKIWlC0a3rI992kIoOne6bzEX854uihDR,0,2024-08-14 00:51:47.059000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1r0FQGxrjWEXEJc11zgGTgFQt7nrNbwqDYTwZ4DNpkx13BM2L5j7JEGTb,5841,2024-08-14 00:59:49.290000+00:00
txr_1JUwnmFCPJnn9IgI6BKq7c3h,cs_live_b1c6EXpizqQh8cArY8LBUlLSdRMm1p3pRe4aA4VDl78hHf4qP4Qhk4wWCE,1675,2024-08-14 01:07:21.703000+00:00
txr_1JPNqTFCPJnn9IgIqvdFfxX9,cs_live_b1YAmKIpQx3Gy93jlWiYKCSvvfRrUUrXAsAaMHCFMIyg2fNNs5fGDrvipZ,883,2024-08-14 01:18:46.111000+00:00
txr_1JPNgKFCPJnn9IgIZIUhwgUb,cs_live_b1FOsOuU82yRZYdFsE227SQJMqQFOt9kjjAZdqfHCFFkT2i0n0yQUiwcfG,2692,2024-08-14 01:03:30.398000+00:00
txr_1N5xKlFCPJnn9IgIngbkwm4g,cs_live_b1cy1LJSE5BSwRViX7oRcFKsemahMsSGJc9dTy9XaLsKmTt0WslZZZKnHx,0,2024-08-14 00:51:13.875000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b17ON2heamStUnFvxhv6DPhzuBze5HkZAD565EDXWawQeGyYzlg5Cw4SiE,0,2024-08-14 00:49:00.308000+00:00
txr_1N5sAvFCPJnn9IgIoO9nbXbv,cs_live_b1Dm877EvOG8HD6YQahFWCONJ8tZY4MUyLWlxGN8HkdWkO536i8tzMptjc,1974,2024-08-14 00:50:08.754000+00:00
txr_1O8UdXFCPJnn9IgI9SmWfkbF,cs_live_b1qoNAZ7gSqzekzLmyzFOmHhjjncXkMzJeCJ7apUm1GMSKYz16NabXElul,1790,2024-08-14 00:45:38.720000+00:00
txr_1JPNdqFCPJnn9IgIzjdnJzsL,cs_live_b1C88uSTtaDjVJNX4s51RpE6wJdNDugVpp458XbUOQFHOKH5mJGWzeClFg,1200,2024-08-14 01:08:16.550000+00:00
txr_1JPNZDFCPJnn9IgIvpF0f16V,cs_live_a1X50h1JMAH0P4wgB4E7IT533R1WIkWvaVNP9ybNfzKUHRFk3GvkshnEqm,2934,2023-05-02 20:31:20.011000+00:00
txr_1N5qlVFCPJnn9IgI8TkWvOcb,cs_live_b1Ycnq565UrcDeC43UNkf4qFqtLFjUfZC7t3AvpNXYrTrrxnBQAjUIy7OH,3013,2023-06-13 02:31:59.607000+00:00
txr_1NAaQ5FCPJnn9IgIWZcPD4jY,cs_live_b1JGdTaeynbNzfpBhGad5ZogkatZcwfRnqOKo01qPt2o1ITd2WxSGqdMpv,3967,2023-06-22 14:34:08.433000+00:00
txr_1JplypFCPJnn9IgIHlYvQELw,cs_live_a1MRs1JJw7wKiRDklebHC5cQXrz8NjXMDPbqJnZgZ84LMdih3B1i3BlR7O,0,2022-11-25 20:31:13.747000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1Vou8gEvkz7xn5tDw79tvivAnUdkeO2TnVHwDzofzDL7QRzLvgQqzn3gQ,1732,2023-01-07 08:30:03.627000+00:00
txr_1JUwnPFCPJnn9IgIlZTgjboN,cs_live_b1pC9LKTvup8ttpDCTlDx35a0QDm1ckBaR2eeOe11hguvdA6LbwGhCwbNh,1511,2023-01-21 02:31:10.789000+00:00
txr_1JPOJXFCPJnn9IgIwdR49WM7,cs_live_b1FPyVuREzuqCiM1FBvP7kC5pdJOklmwHemfEGkxTDJ18OapN6uROtdn48,1254,2023-01-29 02:31:01.733000+00:00
txr_1JPNcOFCPJnn9IgIBjqMDr2v,cs_live_b1wCkoxRNi3QIT2wj2auXmoPMw9WeCnxeE0Wpdjmg35UI1c8JiarTN5z5k,1699,2023-03-21 02:31:16.295000+00:00
txr_1JPN31FCPJnn9IgIyGHhqDAB,cs_live_a13pYfPWzo2988ChmTmKvo9Ud7Uiz1yInM0UXLRfRSiwbkMmLbmvD35y5p,2603,2023-05-03 08:32:36.841000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_b1pLlZbviHwvfOL70ugW5ppowMqcs6fLzJQuCvqoWYhiizIVvxfGLtLhqk,3255,2023-06-07 20:34:35.560000+00:00
txr_1N83eQFCPJnn9IgIHvIv9F3t,cs_live_b1AwbBdWKhNxjdmDXuI8D4Xoahqpkg0sm6EHGnPBcA5NUlgX6FKXCbg5Cj,2019,2023-06-13 08:32:00.164000+00:00
txr_1N63zXFCPJnn9IgIM7YntHa0,cs_live_b1BVnUnLmnQDrS4i7xbCe8GWAdhj11nGzZJ9YnwRRkEi6z36fLyVEky7TR,3144,2023-07-23 20:31:34.876000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_a1NU13oc8mOxQBfNc840uz0O3NZvQT5MCkyuJ1CrESqbS51Gt0CYvxFLgb,4034,2023-08-06 08:30:30.850000+00:00
txr_1N5t4MFCPJnn9IgIY3oicm8k,cs_live_a1fHGmewyc19HDZjDxbXLzoNVObPOMcdl5oSRgg1OS8XsRT8RuWiFPTZoU,2154,2023-08-10 20:30:49.808000+00:00
txr_1N7HkWFCPJnn9IgIPyVQD86E,cs_live_b1LfqjpfS5sKIPbserEGezGU9Y7vuaMx1N4Y70kWoKAsTMEpTWNDScIw0e,1386,2023-08-17 08:30:27.485000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1DXsVmaPIHNOza7Zq75mns07LKO24BaikH5NnYAsrlXuZlRk9EZ3vVSm0,0,2023-08-20 08:30:19.121000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1AOqO9wFKOUwKyPyKPmKIFBORavuxX1X79vPJEYjfdanVCeiccldhbbs5,0,2023-08-21 02:31:12.394000+00:00
